set,iteration,row_id
train,1,608
train,1,617
train,1,627
train,1,629
train,1,643
train,1,647
train,1,648
train,1,650
train,1,657
train,1,661
train,1,663
train,1,664
train,1,666
train,1,667
train,1,669
train,1,672
train,1,675
train,1,678
train,1,679
train,1,680
train,1,685
train,1,686
train,1,702
train,1,703
train,1,716
train,1,719
train,1,735
train,1,737
train,1,740
train,1,743
train,1,748
train,1,749
train,1,751
train,1,761
train,1,762
train,1,766
train,1,778
train,1,780
train,1,782
train,1,790
train,1,795
train,1,799
train,1,800
train,1,803
train,1,812
train,1,822
train,1,825
train,1,829
train,1,831
train,1,832
train,1,834
train,1,840
train,1,842
train,1,844
train,1,850
train,1,852
train,1,853
train,1,863
train,1,873
train,1,874
train,1,882
train,1,891
train,1,913
train,1,929
train,1,939
train,1,941
train,1,976
train,1,979
train,1,981
train,1,983
train,1,988
train,1,991
train,1,994
train,1,1014
train,1,1020
train,1,1023
train,1,1025
train,1,1028
train,1,1041
train,1,1046
train,1,1047
train,1,1063
train,1,1074
train,1,1076
train,1,1078
train,1,1080
train,1,1081
train,1,1089
train,1,1106
train,1,1108
train,1,1115
train,1,1124
train,1,1130
train,1,1138
train,1,1142
train,1,1143
train,1,1145
train,1,1161
train,1,1167
train,1,1171
train,1,1172
train,1,1175
train,1,1188
train,1,1214
train,1,1217
train,1,1219
train,1,1224
train,1,1238
train,1,1239
train,1,1255
train,1,1258
train,1,1262
train,1,1264
train,1,1273
train,1,1280
train,1,1281
train,1,1283
train,1,1287
train,1,1289
train,1,1290
train,1,1291
train,1,1306
train,1,1309
train,1,1311
train,1,1312
train,1,1316
train,1,1318
train,1,1326
train,1,1331
train,1,1332
train,1,1333
train,1,1338
train,1,1349
train,1,1356
train,1,1358
train,1,1364
train,1,1366
train,1,1369
train,1,1371
train,1,1383
train,1,1386
train,1,1388
train,1,1389
train,1,1397
train,1,1407
train,1,1410
train,1,1411
train,1,1417
train,1,1422
train,1,1436
train,1,1437
train,1,1442
train,1,1446
train,1,1455
train,1,1461
train,1,1463
train,1,1468
train,1,1469
train,1,1471
train,1,1475
train,1,1484
train,1,1485
train,1,1487
train,1,1494
train,1,1495
train,1,1497
train,1,1505
train,1,1508
train,1,1520
train,1,1522
train,1,1526
train,1,1529
train,1,1530
train,1,1531
train,1,1533
train,1,1535
train,1,1537
train,1,1539
train,1,1542
train,1,1550
train,1,1555
train,1,1557
train,1,1559
train,1,1560
train,1,1562
train,1,1563
train,1,1567
train,1,1568
train,1,1571
train,1,1576
train,1,1577
train,1,1585
train,1,1586
train,1,1589
train,1,1592
train,1,1595
train,1,1608
train,1,1610
train,1,1615
train,1,1616
train,1,1621
train,1,1626
train,1,1629
train,1,1631
train,1,1636
train,1,1637
train,1,1638
train,1,1642
train,1,1648
train,1,1649
train,1,1651
train,1,1661
train,1,1669
train,1,1671
train,1,1679
train,1,1681
train,1,1683
train,1,1684
train,1,1692
train,1,1693
train,1,1694
train,1,1701
train,1,1704
train,1,1707
train,1,1709
train,1,1719
train,1,1722
train,1,1723
train,1,1735
train,1,1742
train,1,1748
train,1,1749
train,1,1750
train,1,1754
train,1,1756
train,1,1759
train,1,1760
train,1,1768
train,1,1773
train,1,1776
train,1,1779
train,1,1780
train,1,1781
train,1,1782
train,1,1801
train,1,1803
train,1,1805
train,1,1816
train,1,1820
train,1,1828
train,1,1830
train,1,1831
train,1,1839
train,1,1841
train,1,1843
train,1,1844
train,1,1846
train,1,1851
train,1,1858
train,1,1860
train,1,1861
train,1,1866
train,1,1867
train,1,1872
train,1,1883
train,1,1888
train,1,1893
train,1,1895
train,1,1896
train,1,1906
train,1,1912
train,1,1914
train,1,1933
train,1,1935
train,1,1939
train,1,1940
train,1,1943
train,1,1946
train,1,1950
train,1,1954
train,1,1955
train,1,1957
train,1,1968
train,1,1970
train,1,1971
train,1,1973
train,1,1978
train,1,1981
train,1,1986
train,1,1987
train,1,1991
train,1,1999
train,1,2001
train,1,2009
train,1,2022
train,1,2024
train,1,2030
train,1,2033
train,1,2037
train,1,2045
train,1,2046
train,1,2052
train,1,2058
train,1,2067
train,1,2069
train,1,2070
train,1,2074
train,1,2075
train,1,2077
train,1,2079
train,1,2081
train,1,2082
train,1,2084
train,1,2088
train,1,2095
train,1,2097
train,1,2101
train,1,2102
train,1,2107
train,1,2108
train,1,2122
train,1,2123
train,1,2131
train,1,2139
train,1,2140
train,1,2146
train,1,2148
train,1,2153
train,1,2154
train,1,2162
train,1,2163
train,1,2166
train,1,2168
train,1,2170
train,1,2171
train,1,2174
train,1,2175
train,1,2180
train,1,2182
train,1,2184
train,1,2185
train,1,2190
train,1,2191
train,1,2196
train,1,2199
train,1,2200
train,1,2203
train,1,2204
train,1,2205
train,1,2213
train,1,2217
train,1,2222
train,1,2225
train,1,2228
train,1,2231
train,1,2233
train,1,2239
train,1,2241
train,1,2243
train,1,2245
train,1,2252
train,1,2253
train,1,2256
train,1,18
train,1,49
train,1,55
train,1,82
train,1,88
train,1,98
train,1,100
train,1,104
train,1,110
train,1,112
train,1,119
train,1,123
train,1,135
train,1,138
train,1,141
train,1,143
train,1,144
train,1,164
train,1,166
train,1,168
train,1,175
train,1,178
train,1,184
train,1,188
train,1,194
train,1,200
train,1,209
train,1,223
train,1,224
train,1,230
train,1,232
train,1,238
train,1,246
train,1,250
train,1,254
train,1,263
train,1,276
train,1,286
train,1,289
train,1,298
train,1,301
train,1,304
train,1,307
train,1,310
train,1,317
train,1,320
train,1,331
train,1,350
train,1,351
train,1,354
train,1,357
train,1,375
train,1,389
train,1,397
train,1,410
train,1,411
train,1,412
train,1,413
train,1,414
train,1,439
train,1,443
train,1,445
train,1,450
train,1,474
train,1,478
train,1,486
train,1,490
train,1,491
train,1,492
train,1,500
train,1,517
train,1,520
train,1,530
train,1,531
train,1,538
train,1,540
train,1,542
train,1,550
train,1,551
train,1,561
train,1,572
train,1,581
train,1,584
train,1,586
train,1,591
train,1,592
train,1,600
train,1,620
train,1,633
train,1,634
train,1,644
train,1,645
train,1,651
train,1,653
train,1,662
train,1,674
train,1,688
train,1,695
train,1,704
train,1,708
train,1,709
train,1,710
train,1,722
train,1,724
train,1,725
train,1,731
train,1,732
train,1,733
train,1,739
train,1,760
train,1,773
train,1,775
train,1,779
train,1,792
train,1,796
train,1,805
train,1,846
train,1,848
train,1,867
train,1,871
train,1,876
train,1,880
train,1,900
train,1,902
train,1,910
train,1,917
train,1,924
train,1,936
train,1,943
train,1,944
train,1,945
train,1,956
train,1,959
train,1,960
train,1,966
train,1,968
train,1,970
train,1,971
train,1,977
train,1,986
train,1,987
train,1,992
train,1,993
train,1,998
train,1,1013
train,1,1015
train,1,1016
train,1,1050
train,1,1060
train,1,1062
train,1,1065
train,1,1067
train,1,1083
train,1,1087
train,1,1095
train,1,1099
train,1,1100
train,1,1105
train,1,1107
train,1,1121
train,1,1123
train,1,1132
train,1,1140
train,1,1150
train,1,1151
train,1,1160
train,1,1165
train,1,1176
train,1,1181
train,1,1185
train,1,1195
train,1,1198
train,1,1206
train,1,1207
train,1,1208
train,1,1212
train,1,1228
train,1,1232
train,1,1246
train,1,1259
train,1,1261
train,1,1293
train,1,1308
train,1,1319
train,1,1320
train,1,1335
train,1,1353
train,1,1359
train,1,1390
train,1,1391
train,1,1395
train,1,1396
train,1,1401
train,1,1412
train,1,1413
train,1,1414
train,1,1421
train,1,1434
train,1,1435
train,1,1456
train,1,1457
train,1,1460
train,1,1474
train,1,1476
train,1,1477
train,1,1478
train,1,1498
train,1,1500
train,1,1502
train,1,1507
train,1,1552
train,1,1584
train,1,1594
train,1,1596
train,1,1623
train,1,1627
train,1,1630
train,1,1641
train,1,1664
train,1,1666
train,1,1700
train,1,1711
train,1,1713
train,1,1715
train,1,1729
train,1,1731
train,1,1744
train,1,1762
train,1,1765
train,1,1774
train,1,1778
train,1,1793
train,1,1810
train,1,1823
train,1,1825
train,1,1848
train,1,1879
train,1,1891
train,1,1901
train,1,1902
train,1,1911
train,1,1925
train,1,1932
train,1,1945
train,1,1976
train,1,1993
train,1,1997
train,1,2002
train,1,2013
train,1,2055
train,1,2060
train,1,2065
train,1,2078
train,1,2090
train,1,2094
train,1,2100
train,1,2114
train,1,2116
train,1,2121
train,1,2130
train,1,2134
train,1,2135
train,1,2136
train,1,2137
train,1,2195
train,1,2197
train,1,2207
train,1,2218
train,1,2219
train,1,2235
train,1,2236
train,1,2237
train,1,2250
train,1,2251
train,2,1
train,2,2
train,2,6
train,2,21
train,2,32
train,2,37
train,2,38
train,2,42
train,2,43
train,2,45
train,2,52
train,2,54
train,2,56
train,2,67
train,2,70
train,2,74
train,2,85
train,2,89
train,2,90
train,2,97
train,2,101
train,2,107
train,2,118
train,2,121
train,2,137
train,2,158
train,2,163
train,2,172
train,2,179
train,2,182
train,2,189
train,2,196
train,2,199
train,2,202
train,2,208
train,2,218
train,2,234
train,2,237
train,2,240
train,2,243
train,2,279
train,2,284
train,2,291
train,2,309
train,2,321
train,2,325
train,2,332
train,2,334
train,2,335
train,2,343
train,2,353
train,2,355
train,2,359
train,2,360
train,2,368
train,2,370
train,2,376
train,2,388
train,2,406
train,2,408
train,2,415
train,2,424
train,2,431
train,2,432
train,2,433
train,2,440
train,2,446
train,2,457
train,2,460
train,2,461
train,2,465
train,2,471
train,2,479
train,2,484
train,2,487
train,2,493
train,2,504
train,2,506
train,2,507
train,2,508
train,2,510
train,2,511
train,2,513
train,2,514
train,2,515
train,2,518
train,2,524
train,2,526
train,2,533
train,2,535
train,2,543
train,2,545
train,2,546
train,2,547
train,2,549
train,2,554
train,2,555
train,2,567
train,2,571
train,2,577
train,2,594
train,2,599
train,2,607
train,2,616
train,2,622
train,2,623
train,2,625
train,2,630
train,2,636
train,2,637
train,2,638
train,2,639
train,2,642
train,2,654
train,2,659
train,2,677
train,2,682
train,2,683
train,2,684
train,2,687
train,2,692
train,2,699
train,2,700
train,2,707
train,2,712
train,2,726
train,2,745
train,2,750
train,2,753
train,2,756
train,2,763
train,2,774
train,2,781
train,2,787
train,2,788
train,2,793
train,2,794
train,2,806
train,2,809
train,2,810
train,2,813
train,2,814
train,2,818
train,2,820
train,2,821
train,2,824
train,2,827
train,2,828
train,2,830
train,2,833
train,2,835
train,2,841
train,2,845
train,2,849
train,2,857
train,2,859
train,2,860
train,2,869
train,2,875
train,2,884
train,2,886
train,2,887
train,2,890
train,2,892
train,2,893
train,2,897
train,2,906
train,2,916
train,2,919
train,2,920
train,2,921
train,2,925
train,2,927
train,2,928
train,2,934
train,2,937
train,2,947
train,2,948
train,2,949
train,2,951
train,2,974
train,2,975
train,2,978
train,2,984
train,2,990
train,2,995
train,2,1001
train,2,1004
train,2,1012
train,2,1017
train,2,1018
train,2,1019
train,2,1026
train,2,1027
train,2,1029
train,2,1034
train,2,1036
train,2,1037
train,2,1038
train,2,1043
train,2,1049
train,2,1052
train,2,1053
train,2,1054
train,2,1059
train,2,1061
train,2,1064
train,2,1068
train,2,1070
train,2,1071
train,2,1075
train,2,1077
train,2,1090
train,2,1096
train,2,1102
train,2,1103
train,2,1104
train,2,1110
train,2,1111
train,2,1112
train,2,1118
train,2,1125
train,2,1126
train,2,1128
train,2,1129
train,2,1131
train,2,1141
train,2,1148
train,2,1152
train,2,1157
train,2,1159
train,2,1164
train,2,1170
train,2,1174
train,2,1189
train,2,1190
train,2,1199
train,2,1210
train,2,1211
train,2,1215
train,2,1220
train,2,1221
train,2,1225
train,2,1226
train,2,1233
train,2,1237
train,2,1244
train,2,1247
train,2,1263
train,2,1266
train,2,1270
train,2,1271
train,2,1272
train,2,1279
train,2,1282
train,2,1285
train,2,1286
train,2,1295
train,2,1296
train,2,1299
train,2,1301
train,2,1302
train,2,1303
train,2,1305
train,2,1310
train,2,1313
train,2,1314
train,2,1317
train,2,1321
train,2,1322
train,2,1337
train,2,1340
train,2,1341
train,2,1352
train,2,1355
train,2,1360
train,2,1361
train,2,1362
train,2,1370
train,2,1372
train,2,1376
train,2,1398
train,2,1399
train,2,1400
train,2,1404
train,2,1405
train,2,1406
train,2,1415
train,2,1416
train,2,1419
train,2,1441
train,2,1443
train,2,1445
train,2,1448
train,2,1449
train,2,1452
train,2,1462
train,2,1465
train,2,1466
train,2,1467
train,2,1470
train,2,1480
train,2,1486
train,2,1493
train,2,1499
train,2,1501
train,2,1516
train,2,1517
train,2,1518
train,2,1524
train,2,1528
train,2,1538
train,2,1543
train,2,1544
train,2,1545
train,2,1547
train,2,1551
train,2,1556
train,2,1558
train,2,1574
train,2,1575
train,2,1581
train,2,1582
train,2,1587
train,2,1588
train,2,1593
train,2,1598
train,2,1600
train,2,1601
train,2,1604
train,2,1609
train,2,1612
train,2,1624
train,2,1625
train,2,1628
train,2,1633
train,2,1635
train,2,1646
train,2,1655
train,2,1656
train,2,1662
train,2,1670
train,2,1672
train,2,1675
train,2,1676
train,2,1678
train,2,1680
train,2,1682
train,2,1685
train,2,1686
train,2,1695
train,2,1698
train,2,1699
train,2,1702
train,2,1703
train,2,1705
train,2,1710
train,2,1716
train,2,1718
train,2,1721
train,2,1738
train,2,1740
train,2,1745
train,2,1746
train,2,1747
train,2,1752
train,2,1755
train,2,1757
train,2,1758
train,2,1763
train,2,1764
train,2,1771
train,2,1772
train,2,1775
train,2,1777
train,2,1787
train,2,1790
train,2,1791
train,2,1794
train,2,1797
train,2,1800
train,2,1806
train,2,1811
train,2,1813
train,2,1815
train,2,1824
train,2,1840
train,2,1849
train,2,1852
train,2,1856
train,2,1857
train,2,1859
train,2,1869
train,2,1876
train,2,1878
train,2,1880
train,2,1884
train,2,1886
train,2,1887
train,2,1900
train,2,1905
train,2,1907
train,2,1908
train,2,1915
train,2,1917
train,2,1919
train,2,1920
train,2,1923
train,2,1929
train,2,1930
train,2,1934
train,2,1938
train,2,1944
train,2,1947
train,2,1949
train,2,1961
train,2,1964
train,2,1967
train,2,1969
train,2,1980
train,2,1984
train,2,1988
train,2,1989
train,2,1990
train,2,1992
train,2,1994
train,2,1996
train,2,2008
train,2,2010
train,2,2014
train,2,2015
train,2,2019
train,2,2021
train,2,2025
train,2,2031
train,2,2038
train,2,2042
train,2,2044
train,2,2050
train,2,2051
train,2,2053
train,2,2056
train,2,2057
train,2,2062
train,2,2063
train,2,2068
train,2,2073
train,2,2085
train,2,2091
train,2,2103
train,2,2109
train,2,2110
train,2,2112
train,2,2115
train,2,2119
train,2,2120
train,2,2129
train,2,2141
train,2,2145
train,2,2147
train,2,2149
train,2,2151
train,2,2156
train,2,2157
train,2,2158
train,2,2160
train,2,2176
train,2,2181
train,2,2183
train,2,2187
train,2,2194
train,2,2209
train,2,2210
train,2,2224
train,2,2240
train,2,2244
train,2,2248
train,2,2255
train,2,3
train,2,5
train,2,20
train,2,27
train,2,76
train,2,80
train,2,86
train,2,87
train,2,95
train,2,106
train,2,109
train,2,111
train,2,114
train,2,120
train,2,122
train,2,127
train,2,128
train,2,139
train,2,146
train,2,148
train,2,156
train,2,157
train,2,167
train,2,169
train,2,174
train,2,185
train,2,186
train,2,204
train,2,226
train,2,229
train,2,255
train,2,257
train,2,261
train,2,262
train,2,264
train,2,267
train,2,274
train,2,275
train,2,282
train,2,285
train,2,287
train,2,293
train,2,295
train,2,296
train,2,302
train,2,303
train,2,305
train,2,306
train,2,316
train,2,318
train,2,319
train,2,324
train,2,327
train,2,333
train,2,341
train,2,349
train,2,366
train,2,374
train,2,380
train,2,387
train,2,390
train,2,393
train,2,396
train,2,398
train,2,403
train,2,409
train,2,419
train,2,420
train,2,451
train,2,452
train,2,459
train,2,466
train,2,467
train,2,502
train,2,521
train,2,527
train,2,529
train,2,536
train,2,539
train,2,548
train,2,552
train,2,556
train,2,565
train,2,568
train,2,569
train,2,583
train,2,593
train,2,596
train,2,598
train,2,602
train,2,603
train,2,605
train,2,606
train,2,609
train,2,612
train,2,613
train,2,615
train,2,618
train,2,646
train,2,652
train,2,660
train,2,665
train,2,689
train,2,690
train,2,691
train,2,693
train,2,706
train,2,713
train,2,730
train,2,734
train,2,736
train,2,758
train,2,768
train,2,772
train,2,784
train,2,807
train,2,808
train,2,815
train,2,817
train,2,839
train,2,851
train,2,864
train,2,865
train,2,872
train,2,878
train,2,879
train,2,881
train,2,898
train,2,899
train,2,904
train,2,926
train,2,932
train,2,950
train,2,955
train,2,963
train,2,965
train,2,967
train,2,1011
train,2,1024
train,2,1032
train,2,1033
train,2,1035
train,2,1042
train,2,1056
train,2,1066
train,2,1069
train,2,1073
train,2,1084
train,2,1086
train,2,1092
train,2,1093
train,2,1097
train,2,1098
train,2,1101
train,2,1119
train,2,1146
train,2,1155
