set,iteration,row_id
train,1,6425
train,1,6427
train,1,6428
train,1,6437
train,1,6438
train,1,6445
train,1,6450
train,1,6452
train,1,6456
train,1,6458
train,1,6459
train,1,6462
train,1,6465
train,1,6469
train,1,6475
train,1,6478
train,1,6488
train,1,6493
train,1,6495
train,1,6498
train,1,6499
train,1,6500
train,1,6502
train,1,6507
train,1,6515
train,1,6518
train,1,6519
train,1,6521
train,1,6522
train,1,6529
train,1,6534
train,1,6537
train,1,6539
train,1,6542
train,1,6543
train,1,6544
train,1,6550
train,1,6559
train,1,6566
train,1,6567
train,1,6570
train,1,6573
train,1,6576
train,1,6578
train,1,6584
train,1,6586
train,1,6593
train,1,6594
train,1,6601
train,1,6602
train,1,6603
train,1,6605
train,1,6606
train,1,6607
train,1,6611
train,1,6612
train,1,6613
train,1,6616
train,1,6619
train,1,6626
train,1,6630
train,1,6636
train,1,6640
train,1,6641
train,1,6644
train,1,6647
train,1,6648
train,1,6649
train,1,6651
train,1,6656
train,1,6661
train,1,6663
train,1,6664
train,1,6665
train,1,6675
train,1,6677
train,1,6683
train,1,6686
train,1,6687
train,1,6688
train,1,6690
train,1,6692
train,1,6693
train,1,6699
train,1,6700
train,1,6702
train,1,6704
train,1,6705
train,1,6708
train,1,6716
train,1,6722
train,1,6725
train,1,6726
train,1,6729
train,1,6732
train,1,6737
train,1,6747
train,1,6749
train,1,6750
train,1,6751
train,1,6753
train,1,6754
train,1,6756
train,1,6759
train,1,6762
train,1,6770
train,1,6771
train,1,6773
train,1,6774
