set,iteration,row_id
train,1,776
train,1,787
train,1,791
train,1,793
train,1,796
train,1,805
train,1,820
train,1,821
train,1,823
train,1,825
train,1,832
train,1,837
train,1,838
train,1,844
train,1,854
train,1,855
train,1,866
train,1,868
train,1,875
train,1,884
train,1,886
train,1,887
train,1,891
train,1,892
train,1,894
train,1,897
train,1,901
train,1,902
train,1,907
train,1,908
train,1,909
train,1,911
train,1,912
train,1,915
train,1,919
train,1,920
train,1,925
train,1,927
train,1,928
train,1,932
train,1,933
train,1,934
train,1,937
train,1,943
train,1,950
train,1,967
train,1,973
train,1,975
train,1,977
train,1,978
train,1,982
train,1,983
train,1,988
train,1,994
train,1,995
train,1,999
train,1,1001
train,1,1008
train,1,1024
train,1,1025
train,1,1028
train,1,1030
train,1,1031
train,1,1032
train,1,1037
train,1,1041
train,1,1047
train,1,1050
train,1,8
train,1,17
train,1,46
train,1,53
train,1,57
train,1,69
train,1,71
train,1,78
train,1,84
train,1,90
train,1,104
train,1,139
train,1,149
train,1,151
train,1,175
train,1,192
train,1,209
train,1,211
train,1,215
train,1,228
train,1,254
train,1,261
train,1,262
train,1,271
train,1,280
train,1,285
train,1,298
train,1,321
train,1,324
train,1,325
train,1,343
train,1,344
train,1,360
train,1,364
train,1,379
train,1,387
train,1,407
train,1,409
train,1,412
train,1,414
train,1,422
train,1,429
train,1,431
train,1,433
train,1,440
train,1,449
train,1,451
train,1,454
train,1,464
train,1,486
train,1,502
train,1,505
train,1,511
train,1,516
train,1,524
train,1,534
train,1,536
train,1,552
train,1,563
train,1,575
train,1,576
train,1,580
train,1,583
train,1,584
train,1,586
train,1,605
train,1,609
train,1,618
train,1,626
train,1,642
train,1,657
train,1,659
train,1,665
train,1,679
train,1,681
train,1,682
train,1,685
train,1,689
train,1,692
train,1,694
train,1,708
train,1,709
train,1,715
train,1,721
train,1,722
train,1,737
train,1,741
train,1,758
train,1,778
train,1,784
train,1,785
train,1,786
train,1,792
train,1,804
train,1,816
train,1,819
train,1,822
train,1,830
train,1,843
train,1,853
train,1,904
train,1,931
train,1,939
train,1,945
train,1,962
train,1,968
train,1,981
train,1,984
train,1,991
train,1,1000
train,1,1014
train,1,1015
train,1,1016
train,1,1018
train,1,1035
train,1,1040
train,1,1042
train,1,1046
train,1,3
train,1,5
train,1,6
train,1,9
train,1,13
train,1,14
train,1,15
train,1,20
train,1,39
train,1,56
train,1,61
train,1,63
train,1,79
train,1,81
train,1,86
train,1,87
train,1,92
train,1,93
train,1,97
train,1,106
train,1,108
train,1,111
train,1,113
train,1,115
train,1,116
train,1,119
train,1,127
train,1,132
train,1,137
train,1,138
train,1,154
train,1,180
train,1,182
train,1,187
train,1,189
train,1,193
train,1,195
train,1,198
train,1,212
train,1,220
train,1,232
train,1,233
train,1,236
train,1,242
train,1,243
train,1,245
train,1,248
train,1,251
train,1,260
train,1,274
train,1,275
train,1,276
train,1,277
train,1,278
train,1,287
train,1,288
train,1,291
train,1,296
train,1,300
train,1,302
train,1,312
train,1,313
train,1,314
train,1,316
train,1,317
train,1,318
train,1,322
train,1,323
train,1,327
train,1,332
train,1,340
train,1,341
train,1,345
train,1,347
train,1,348
train,1,354
train,1,357
train,1,361
train,1,362
train,1,367
train,1,370
train,1,371
train,1,373
train,1,374
train,1,380
train,1,382
train,1,386
train,1,391
train,1,392
train,1,395
train,1,397
train,1,418
train,1,423
train,1,435
train,1,438
train,1,439
train,1,453
train,1,456
train,1,459
train,1,462
train,1,463
train,1,465
train,1,466
train,1,472
train,1,474
train,1,475
train,1,477
train,1,481
train,1,485
train,1,487
train,1,496
train,1,500
train,1,504
train,1,507
train,1,513
train,1,522
train,1,523
train,1,525
train,1,538
train,1,550
train,1,560
train,1,569
train,1,572
train,1,577
train,1,591
train,1,592
train,1,596
train,1,599
train,1,600
train,1,601
train,1,602
train,1,603
train,1,604
train,1,610
train,1,615
train,1,619
train,1,621
train,1,624
train,1,631
train,1,639
train,1,643
train,1,645
train,1,646
train,1,656
train,1,660
train,1,661
train,1,671
train,1,675
train,1,683
train,1,684
train,1,686
train,1,687
train,1,691
train,1,703
train,1,704
train,1,706
train,1,711
train,1,713
train,1,719
train,1,720
train,1,724
train,1,727
train,1,729
train,1,731
train,1,734
train,1,752
train,1,754
train,1,755
train,1,756
train,1,759
train,1,762
train,1,766
train,1,767
train,1,770
train,1,771
train,1,772
train,1,777
train,1,782
train,1,789
train,1,790
train,1,798
train,1,799
train,1,800
train,1,803
train,1,806
train,1,807
train,1,808
train,1,810
train,1,812
train,1,818
train,1,826
train,1,827
train,1,834
train,1,856
train,1,857
train,1,859
train,1,874
train,1,876
train,1,878
train,1,889
train,1,895
train,1,900
train,1,913
train,1,914
train,1,918
train,1,922
train,1,936
train,1,941
train,1,942
train,1,944
train,1,946
train,1,947
train,1,949
train,1,951
train,1,952
train,1,953
train,1,955
train,1,956
train,1,957
train,1,963
train,1,965
train,1,969
train,1,974
train,1,989
train,1,992
train,1,998
train,1,1021
train,1,1022
train,1,1027
train,1,1033
train,1,1045
train,1,1049
train,2,4
train,2,19
train,2,24
train,2,32
train,2,36
train,2,37
train,2,45
train,2,49
train,2,52
train,2,74
train,2,76
train,2,91
train,2,118
train,2,122
train,2,123
train,2,145
train,2,147
train,2,153
train,2,159
train,2,174
train,2,183
train,2,186
train,2,191
train,2,194
train,2,202
train,2,204
train,2,214
train,2,216
train,2,218
train,2,247
train,2,249
train,2,255
train,2,257
train,2,259
train,2,263
train,2,264
train,2,294
train,2,297
train,2,368
train,2,375
train,2,383
train,2,384
train,2,396
train,2,402
train,2,405
train,2,406
train,2,408
train,2,410
train,2,421
train,2,425
train,2,458
train,2,461
train,2,467
train,2,468
train,2,476
train,2,478
train,2,479
train,2,493
train,2,508
train,2,517
train,2,529
train,2,530
train,2,537
train,2,542
train,2,551
train,2,559
train,2,564
train,2,574
train,2,578
train,2,581
train,2,590
train,2,598
train,2,608
train,2,622
train,2,627
train,2,628
train,2,630
train,2,662
train,2,663
train,2,677
train,2,688
train,2,696
train,2,702
train,2,712
train,2,739
train,2,740
train,2,744
train,2,747
train,2,748
train,2,750
train,2,753
train,2,761
train,2,769
train,2,783
train,2,788
train,2,795
train,2,817
train,2,831
train,2,839
train,2,846
train,2,850
train,2,879
train,2,880
train,2,881
train,2,898
train,2,924
train,2,935
train,2,979
train,2,987
train,2,990
train,2,996
train,2,1006
train,2,1007
train,2,1019
train,2,1023
train,2,1029
train,2,1043
train,2,1044
train,2,2
train,2,21
train,2,22
train,2,23
train,2,25
train,2,26
train,2,28
train,2,30
train,2,31
train,2,33
train,2,41
train,2,42
train,2,43
train,2,44
train,2,50
train,2,62
train,2,70
train,2,73
train,2,75
train,2,77
train,2,83
train,2,88
train,2,96
train,2,99
train,2,101
train,2,105
train,2,109
train,2,110
train,2,117
train,2,120
train,2,121
train,2,124
train,2,125
train,2,126
train,2,129
train,2,134
train,2,142
train,2,143
train,2,144
train,2,148
train,2,155
train,2,158
train,2,161
train,2,162
train,2,163
train,2,165
train,2,166
train,2,167
train,2,171
train,2,172
train,2,173
train,2,176
train,2,181
train,2,184
train,2,185
train,2,188
train,2,190
train,2,196
train,2,199
train,2,205
train,2,208
train,2,213
train,2,217
train,2,219
train,2,221
train,2,223
train,2,230
train,2,239
train,2,240
train,2,241
train,2,246
train,2,253
train,2,256
train,2,258
train,2,265
train,2,272
train,2,281
train,2,282
train,2,290
train,2,301
train,2,308
train,2,310
train,2,326
train,2,331
train,2,334
train,2,337
train,2,338
train,2,339
train,2,342
train,2,350
train,2,353
train,2,358
train,2,369
train,2,372
train,2,376
train,2,390
train,2,393
train,2,394
train,2,398
train,2,399
train,2,400
train,2,404
train,2,411
train,2,413
train,2,415
train,2,416
train,2,417
train,2,424
train,2,436
train,2,437
train,2,445
train,2,446
train,2,460
train,2,473
train,2,480
train,2,482
train,2,491
train,2,494
train,2,495
train,2,498
train,2,510
train,2,521
train,2,526
train,2,527
train,2,532
train,2,533
train,2,544
train,2,546
train,2,548
train,2,549
train,2,553
train,2,557
train,2,561
train,2,562
train,2,568
train,2,571
train,2,573
train,2,579
train,2,588
train,2,589
train,2,595
train,2,611
train,2,612
train,2,625
train,2,635
train,2,638
train,2,640
train,2,647
train,2,648
train,2,651
train,2,652
train,2,654
train,2,666
train,2,670
train,2,678
train,2,680
train,2,690
train,2,698
train,2,710
train,2,718
train,2,726
train,2,730
train,2,733
train,2,735
train,2,736
train,2,738
train,2,745
train,2,749
train,2,760
train,2,764
train,2,768
train,2,775
train,2,779
train,2,780
train,2,781
train,2,794
train,2,797
train,2,801
train,2,802
train,2,813
train,2,814
train,2,828
train,2,833
train,2,835
train,2,840
train,2,841
train,2,842
train,2,845
train,2,847
train,2,848
train,2,849
train,2,851
train,2,858
train,2,861
train,2,863
train,2,864
train,2,865
train,2,871
train,2,872
train,2,873
train,2,877
train,2,882
train,2,885
train,2,890
train,2,896
train,2,899
train,2,903
train,2,906
train,2,910
train,2,916
train,2,921
train,2,923
train,2,929
train,2,940
train,2,954
train,2,958
train,2,959
train,2,960
train,2,961
train,2,964
train,2,966
train,2,970
train,2,972
train,2,976
train,2,980
train,2,985
train,2,986
train,2,997
train,2,1012
train,2,1020
train,2,1038
train,2,1048
train,2,1051
train,2,8
train,2,17
train,2,46
train,2,53
train,2,57
train,2,69
train,2,71
train,2,78
train,2,84
train,2,90
train,2,104
train,2,139
train,2,149
train,2,151
train,2,175
train,2,192
train,2,209
train,2,211
train,2,215
train,2,228
train,2,254
train,2,261
train,2,262
train,2,271
train,2,280
train,2,285
train,2,298
train,2,321
train,2,324
train,2,325
train,2,343
train,2,344
train,2,360
train,2,364
train,2,379
train,2,387
train,2,407
train,2,409
train,2,412
train,2,414
train,2,422
train,2,429
train,2,431
train,2,433
train,2,440
train,2,449
train,2,451
train,2,454
train,2,464
train,2,486
train,2,502
train,2,505
train,2,511
train,2,516
train,2,524
train,2,534
train,2,536
train,2,552
train,2,563
train,2,575
train,2,576
train,2,580
train,2,583
train,2,584
train,2,586
train,2,605
train,2,609
train,2,618
train,2,626
train,2,642
train,2,657
train,2,659
train,2,665
train,2,679
train,2,681
train,2,682
train,2,685
train,2,689
train,2,692
train,2,694
train,2,708
train,2,709
train,2,715
train,2,721
train,2,722
train,2,737
train,2,741
train,2,758
train,2,778
train,2,784
train,2,785
train,2,786
train,2,792
train,2,804
train,2,816
train,2,819
train,2,822
train,2,830
train,2,843
train,2,853
train,2,904
train,2,931
train,2,939
train,2,945
train,2,962
train,2,968
train,2,981
train,2,984
train,2,991
train,2,1000
train,2,1014
train,2,1015
train,2,1016
train,2,1018
train,2,1035
train,2,1040
train,2,1042
train,2,1046
train,2,3
train,2,5
train,2,6
train,2,9
train,2,13
train,2,14
train,2,15
train,2,20
train,2,39
train,2,56
train,2,61
train,2,63
train,2,79
train,2,81
train,2,86
train,2,87
train,2,92
train,2,93
train,2,97
train,2,106
train,2,108
train,2,111
train,2,113
train,2,115
train,2,116
train,2,119
train,2,127
train,2,132
train,2,137
train,2,138
train,2,154
train,2,180
train,2,182
train,2,187
train,2,189
train,2,193
train,2,195
train,2,198
train,2,212
train,2,220
train,2,232
train,2,233
train,2,236
train,2,242
train,2,243
train,2,245
train,2,248
train,2,251
train,2,260
train,2,274
train,2,275
train,2,276
train,2,277
train,2,278
train,2,287
train,2,288
train,2,291
train,2,296
train,2,300
train,2,302
train,2,312
train,2,313
train,2,314
train,2,316
train,2,317
train,2,318
train,2,322
train,2,323
train,2,327
train,2,332
train,2,340
train,2,341
train,2,345
train,2,347
train,2,348
train,2,354
train,2,357
train,2,361
train,2,362
train,2,367
train,2,370
train,2,371
train,2,373
train,2,374
train,2,380
train,2,382
train,2,386
train,2,391
train,2,392
train,2,395
train,2,397
train,2,418
train,2,423
train,2,435
train,2,438
train,2,439
train,2,453
train,2,456
train,2,459
train,2,462
train,2,463
train,2,465
train,2,466
train,2,472
train,2,474
train,2,475
train,2,477
train,2,481
train,2,485
train,2,487
train,2,496
train,2,500
train,2,504
train,2,507
train,2,513
train,2,522
train,2,523
train,2,525
train,2,538
train,2,550
train,2,560
train,2,569
train,2,572
train,2,577
train,2,591
train,2,592
train,2,596
train,2,599
train,2,600
train,2,601
train,2,602
train,2,603
train,2,604
train,2,610
train,2,615
train,2,619
train,2,621
train,2,624
train,2,631
train,2,639
train,2,643
train,2,645
train,2,646
train,2,656
train,2,660
train,2,661
train,2,671
train,2,675
train,2,683
train,2,684
train,2,686
train,2,687
train,2,691
train,2,703
train,2,704
train,2,706
train,2,711
train,2,713
train,2,719
train,2,720
train,2,724
train,2,727
train,2,729
train,2,731
train,2,734
train,2,752
train,2,754
train,2,755
train,2,756
train,2,759
train,2,762
train,2,766
train,2,767
train,2,770
train,2,771
train,2,772
train,2,777
train,2,782
train,2,789
train,2,790
train,2,798
train,2,799
train,2,800
train,2,803
train,2,806
train,2,807
train,2,808
train,2,810
train,2,812
train,2,818
train,2,826
train,2,827
train,2,834
train,2,856
train,2,857
train,2,859
train,2,874
train,2,876
train,2,878
train,2,889
train,2,895
train,2,900
train,2,913
train,2,914
train,2,918
train,2,922
train,2,936
train,2,941
train,2,942
train,2,944
train,2,946
train,2,947
train,2,949
train,2,951
train,2,952
train,2,953
train,2,955
train,2,956
train,2,957
train,2,963
train,2,965
train,2,969
train,2,974
train,2,989
train,2,992
train,2,998
train,2,1021
train,2,1022
train,2,1027
train,2,1033
train,2,1045
train,2,1049
train,3,4
train,3,19
train,3,24
train,3,32
train,3,36
train,3,37
train,3,45
train,3,49
train,3,52
train,3,74
train,3,76
train,3,91
train,3,118
train,3,122
train,3,123
train,3,145
train,3,147
train,3,153
train,3,159
train,3,174
train,3,183
train,3,186
train,3,191
train,3,194
train,3,202
train,3,204
train,3,214
train,3,216
train,3,218
train,3,247
train,3,249
train,3,255
train,3,257
train,3,259
train,3,263
train,3,264
train,3,294
train,3,297
train,3,368
train,3,375
train,3,383
train,3,384
train,3,396
train,3,402
train,3,405
train,3,406
train,3,408
train,3,410
train,3,421
train,3,425
train,3,458
train,3,461
train,3,467
train,3,468
train,3,476
train,3,478
train,3,479
train,3,493
train,3,508
train,3,517
train,3,529
train,3,530
train,3,537
train,3,542
train,3,551
train,3,559
train,3,564
train,3,574
train,3,578
train,3,581
train,3,590
train,3,598
train,3,608
train,3,622
train,3,627
train,3,628
train,3,630
train,3,662
train,3,663
train,3,677
train,3,688
train,3,696
train,3,702
train,3,712
train,3,739
train,3,740
train,3,744
train,3,747
train,3,748
train,3,750
train,3,753
train,3,761
train,3,769
train,3,783
train,3,788
train,3,795
train,3,817
train,3,831
train,3,839
train,3,846
train,3,850
train,3,879
train,3,880
train,3,881
train,3,898
train,3,924
train,3,935
train,3,979
train,3,987
train,3,990
train,3,996
train,3,1006
train,3,1007
train,3,1019
train,3,1023
train,3,1029
train,3,1043
train,3,1044
train,3,2
train,3,21
train,3,22
train,3,23
train,3,25
train,3,26
train,3,28
train,3,30
train,3,31
train,3,33
train,3,41
train,3,42
train,3,43
train,3,44
train,3,50
train,3,62
train,3,70
train,3,73
train,3,75
train,3,77
train,3,83
train,3,88
train,3,96
train,3,99
train,3,101
train,3,105
train,3,109
train,3,110
train,3,117
train,3,120
train,3,121
train,3,124
train,3,125
train,3,126
train,3,129
train,3,134
train,3,142
train,3,143
train,3,144
train,3,148
train,3,155
train,3,158
train,3,161
train,3,162
train,3,163
train,3,165
train,3,166
train,3,167
train,3,171
train,3,172
train,3,173
train,3,176
train,3,181
train,3,184
train,3,185
train,3,188
train,3,190
train,3,196
train,3,199
train,3,205
train,3,208
train,3,213
train,3,217
train,3,219
train,3,221
train,3,223
train,3,230
train,3,239
train,3,240
train,3,241
train,3,246
train,3,253
train,3,256
train,3,258
train,3,265
train,3,272
train,3,281
train,3,282
train,3,290
train,3,301
train,3,308
train,3,310
train,3,326
train,3,331
train,3,334
train,3,337
train,3,338
train,3,339
train,3,342
train,3,350
train,3,353
train,3,358
train,3,369
train,3,372
train,3,376
train,3,390
train,3,393
train,3,394
train,3,398
train,3,399
train,3,400
train,3,404
train,3,411
train,3,413
train,3,415
train,3,416
train,3,417
train,3,424
train,3,436
train,3,437
train,3,445
train,3,446
train,3,460
train,3,473
train,3,480
train,3,482
train,3,491
train,3,494
train,3,495
train,3,498
train,3,510
train,3,521
train,3,526
train,3,527
train,3,532
train,3,533
train,3,544
train,3,546
train,3,548
train,3,549
train,3,553
train,3,557
train,3,561
train,3,562
train,3,568
train,3,571
train,3,573
train,3,579
train,3,588
train,3,589
train,3,595
train,3,611
train,3,612
train,3,625
train,3,635
train,3,638
train,3,640
train,3,647
train,3,648
train,3,651
train,3,652
train,3,654
train,3,666
train,3,670
train,3,678
train,3,680
train,3,690
train,3,698
train,3,710
train,3,718
train,3,726
train,3,730
train,3,733
train,3,735
train,3,736
train,3,738
train,3,745
train,3,749
train,3,760
train,3,764
train,3,768
train,3,775
train,3,779
train,3,780
train,3,781
train,3,794
train,3,797
train,3,801
train,3,802
train,3,813
train,3,814
train,3,828
train,3,833
train,3,835
train,3,840
train,3,841
train,3,842
train,3,845
train,3,847
train,3,848
train,3,849
train,3,851
train,3,858
train,3,861
train,3,863
train,3,864
train,3,865
train,3,871
train,3,872
train,3,873
train,3,877
train,3,882
train,3,885
train,3,890
train,3,896
train,3,899
train,3,903
train,3,906
train,3,910
train,3,916
train,3,921
train,3,923
train,3,929
train,3,940
train,3,954
train,3,958
train,3,959
train,3,960
train,3,961
train,3,964
train,3,966
train,3,970
train,3,972
train,3,976
train,3,980
train,3,985
train,3,986
train,3,997
train,3,1012
train,3,1020
train,3,1038
train,3,1048
train,3,1051
train,3,1
train,3,16
train,3,18
train,3,58
train,3,65
train,3,67
train,3,68
train,3,82
train,3,100
train,3,103
train,3,114
train,3,128
train,3,130
train,3,131
train,3,140
train,3,141
train,3,150
train,3,152
train,3,156
train,3,160
train,3,164
train,3,169
train,3,170
train,3,177
train,3,201
train,3,206
train,3,222
train,3,224
train,3,231
train,3,235
train,3,266
train,3,268
train,3,293
train,3,303
train,3,307
train,3,309
train,3,315
train,3,320
train,3,328
train,3,329
train,3,330
train,3,351
train,3,355
train,3,366
train,3,378
train,3,388
train,3,420
train,3,430
train,3,442
train,3,444
train,3,469
train,3,471
train,3,483
train,3,501
train,3,506
train,3,514
train,3,518
train,3,519
train,3,531
train,3,535
train,3,539
train,3,545
train,3,556
train,3,565
train,3,582
train,3,587
train,3,620
train,3,633
train,3,634
train,3,636
train,3,649
train,3,650
train,3,655
train,3,668
train,3,669
train,3,700
train,3,701
train,3,728
train,3,732
train,3,765
train,3,773
train,3,774
train,3,809
train,3,811
train,3,815
train,3,824
train,3,829
train,3,836
train,3,852
train,3,860
train,3,862
train,3,867
train,3,869
train,3,870
train,3,883
train,3,888
train,3,893
train,3,905
train,3,917
train,3,926
train,3,930
train,3,938
train,3,948
train,3,971
train,3,993
train,3,1002
train,3,1003
train,3,1004
train,3,1005
train,3,1009
train,3,1010
train,3,1011
train,3,1013
train,3,1017
train,3,1026
train,3,1034
train,3,1036
train,3,1039
train,3,7
train,3,10
train,3,11
train,3,12
train,3,27
train,3,29
train,3,34
train,3,35
train,3,38
train,3,40
train,3,47
train,3,48
train,3,51
train,3,54
train,3,55
train,3,59
train,3,60
train,3,64
train,3,66
train,3,72
train,3,80
train,3,85
train,3,89
train,3,94
train,3,95
train,3,98
train,3,102
train,3,107
train,3,112
train,3,133
train,3,135
train,3,136
train,3,146
train,3,157
train,3,168
train,3,178
train,3,179
train,3,197
train,3,200
train,3,203
train,3,207
train,3,210
train,3,225
train,3,226
train,3,227
train,3,229
train,3,234
train,3,237
train,3,238
train,3,244
train,3,250
train,3,252
train,3,267
train,3,269
train,3,270
train,3,273
train,3,279
train,3,283
train,3,284
train,3,286
train,3,289
train,3,292
train,3,295
train,3,299
train,3,304
train,3,305
train,3,306
train,3,311
train,3,319
train,3,333
train,3,335
train,3,336
train,3,346
train,3,349
train,3,352
train,3,356
train,3,359
train,3,363
train,3,365
train,3,377
train,3,381
train,3,385
train,3,389
train,3,401
train,3,403
train,3,419
train,3,426
train,3,427
train,3,428
train,3,432
train,3,434
train,3,441
train,3,443
train,3,447
train,3,448
train,3,450
train,3,452
train,3,455
train,3,457
train,3,470
train,3,484
train,3,488
train,3,489
train,3,490
train,3,492
train,3,497
train,3,499
train,3,503
train,3,509
train,3,512
train,3,515
train,3,520
train,3,528
train,3,540
train,3,541
train,3,543
train,3,547
train,3,554
train,3,555
train,3,558
train,3,566
train,3,567
train,3,570
train,3,585
train,3,593
train,3,594
train,3,597
train,3,606
train,3,607
train,3,613
train,3,614
train,3,616
train,3,617
train,3,623
train,3,629
train,3,632
train,3,637
train,3,641
train,3,644
train,3,653
train,3,658
train,3,664
train,3,667
train,3,672
train,3,673
train,3,674
train,3,676
train,3,693
train,3,695
train,3,697
train,3,699
train,3,705
train,3,707
train,3,714
train,3,716
train,3,717
train,3,723
train,3,725
train,3,742
train,3,743
train,3,746
train,3,751
train,3,757
train,3,763
train,3,776
train,3,787
train,3,791
train,3,793
train,3,796
train,3,805
train,3,820
train,3,821
train,3,823
train,3,825
train,3,832
train,3,837
train,3,838
train,3,844
train,3,854
train,3,855
train,3,866
train,3,868
train,3,875
train,3,884
train,3,886
train,3,887
train,3,891
train,3,892
train,3,894
train,3,897
train,3,901
train,3,902
train,3,907
train,3,908
train,3,909
train,3,911
train,3,912
train,3,915
train,3,919
train,3,920
train,3,925
train,3,927
train,3,928
train,3,932
train,3,933
train,3,934
train,3,937
train,3,943
train,3,950
train,3,967
train,3,973
train,3,975
train,3,977
train,3,978
train,3,982
train,3,983
train,3,988
train,3,994
train,3,995
train,3,999
train,3,1001
train,3,1008
train,3,1024
train,3,1025
train,3,1028
train,3,1030
train,3,1031
train,3,1032
train,3,1037
train,3,1041
train,3,1047
train,3,1050
train,4,16
train,4,18
train,4,32
train,4,36
train,4,37
train,4,46
train,4,53
train,4,68
train,4,74
train,4,78
train,4,91
train,4,118
train,4,123
train,4,128
train,4,131
train,4,141
train,4,145
train,4,149
train,4,150
train,4,153
train,4,160
train,4,164
train,4,174
train,4,175
train,4,177
train,4,194
train,4,215
train,4,216
train,4,224
train,4,254
train,4,257
train,4,261
train,4,263
train,4,268
train,4,280
train,4,294
train,4,307
train,4,309
train,4,315
train,4,325
train,4,328
train,4,344
train,4,364
train,4,366
train,4,388
train,4,396
train,4,402
train,4,405
train,4,420
train,4,421
train,4,425
train,4,429
train,4,440
train,4,442
train,4,449
train,4,454
train,4,458
train,4,467
train,4,468
train,4,471
train,4,476
train,4,517
train,4,529
train,4,535
train,4,536
train,4,537
train,4,539
train,4,552
train,4,574
train,4,576
train,4,581
train,4,584
train,4,590
train,4,605
train,4,627
train,4,633
train,4,634
train,4,642
train,4,655
train,4,668
train,4,669
train,4,677
train,4,681
train,4,685
train,4,689
train,4,692
train,4,701
train,4,708
train,4,740
train,4,744
train,4,773
train,4,784
train,4,785
train,4,786
train,4,795
train,4,816
train,4,817
train,4,836
train,4,843
train,4,867
train,4,870
train,4,880
train,4,883
train,4,893
train,4,898
train,4,926
train,4,981
train,4,984
train,4,1000
train,4,1004
train,4,1007
train,4,1014
train,4,1018
train,4,1019
train,4,1029
train,4,1035
train,4,1042
train,4,1044
train,4,25
train,4,28
train,4,31
train,4,40
train,4,42
train,4,43
train,4,48
train,4,50
train,4,55
train,4,56
train,4,59
train,4,60
train,4,62
train,4,66
train,4,72
train,4,73
train,4,77
train,4,79
train,4,81
train,4,85
train,4,86
train,4,88
train,4,89
train,4,94
train,4,97
train,4,109
train,4,110
train,4,119
train,4,120
train,4,125
train,4,127
train,4,132
train,4,136
train,4,143
train,4,148
train,4,155
train,4,158
train,4,161
train,4,163
train,4,171
train,4,172
train,4,182
train,4,188
train,4,193
train,4,197
train,4,200
train,4,208
train,4,219
train,4,221
train,4,227
train,4,230
train,4,232
train,4,233
train,4,242
train,4,253
train,4,260
train,4,270
train,4,272
train,4,273
train,4,274
train,4,277
train,4,283
train,4,284
train,4,288
train,4,290
train,4,291
train,4,302
train,4,306
train,4,317
train,4,318
train,4,319
train,4,322
train,4,323
train,4,326
train,4,327
train,4,331
train,4,336
train,4,338
train,4,340
train,4,347
train,4,348
train,4,349
train,4,353
train,4,370
train,4,371
train,4,377
train,4,381
train,4,385
train,4,395
train,4,397
train,4,415
